Date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,ILS
2/4/2016,1.1206,131.49,1.9558,?,27.021,7.4629,?,0.76595,310.49,?,?,?,4.4152,?,4.5087,9.4036,?,?,1.1169,?,9.5375,7.661,86.079,?,3.25,1.5546,4.3486,1.5366,7.3691,8.7277,15269.96,75.86,1336.75,20.3101,4.6125,1.6678,53.366,1.572,39.952,17.767,4.379
2/5/2016,1.1202,130.71,1.9558,?,27.037,7.4629,?,0.76975,309.95,?,?,?,4.4134,?,4.5028,9.4325,?,?,1.1101,?,9.5665,7.654,86.005,?,3.2498,1.5583,4.3454,1.5404,7.3624,8.7231,15177.38,75.7857,1333.89,20.3988,4.6528,1.6655,53.271,1.5636,39.778,17.7584,4.3415
2/8/2016,1.1101,129.11,1.9558,?,27.062,7.4631,?,0.7724,310.69,?,?,?,4.4352,?,4.4798,9.4307,?,?,1.1051,?,9.5885,7.6455,85.8419,?,3.2721,1.5726,4.3245,1.5487,7.2995,8.6481,15178.82,75.5245,1343.41,20.7145,4.6462,1.6802,53.084,1.564,39.459,17.9885,4.3215
2/9/2016,1.1236,129.07,1.9558,?,27.058,7.4635,?,0.77945,311.55,?,?,?,4.453,?,4.4943,9.5142,?,?,1.0997,?,9.6705,7.642,88.3952,?,3.3154,1.6083,4.3741,1.5623,7.3924,8.7585,15307.42,76.4549,1356.24,21.1922,4.688,1.7085,53.641,1.5767,39.829,18.196,4.3655
2/10/2016,1.1257,129.42,1.9558,?,27.031,7.4638,?,0.77328,311.62,?,?,?,4.4289,?,4.483,9.5162,?,?,1.096,?,9.6195,7.635,88.56,?,3.2945,1.5848,4.3758,1.5601,7.4007,8.7686,15136.73,76.3844,1340.37,21.0652,4.6398,1.6916,53.388,1.5674,39.793,17.8379,4.3589
2/11/2016,1.1347,127.3,1.9558,?,27.069,7.4638,?,0.7874,311.98,?,?,?,4.4485,?,4.4783,9.5188,?,?,1.1027,?,9.7085,7.6391,90.8866,?,3.3217,1.6018,4.4836,1.5842,7.4592,8.8406,15286.39,77.655,1362.83,21.6064,4.7033,1.6973,53.953,1.5774,39.995,17.9877,4.4151
2/12/2016,1.1275,127.07,1.9558,?,27.063,7.4642,?,0.77735,310.13,?,?,?,4.4109,?,4.4741,9.455,?,?,1.0989,?,9.6773,7.632,89.5851,?,3.303,1.5901,4.5087,1.5698,7.4114,8.7816,15211.54,76.9418,1359.98,21.6852,4.6955,1.6965,53.561,1.5756,40.139,17.9194,4.3761
2/15/2016,1.118,127.6,1.9558,?,27.037,7.4638,?,0.772,309.24,?,?,?,4.3945,?,4.4689,9.4862,?,?,1.1009,?,9.6313,7.62,86.3193,?,3.2908,1.5624,4.4567,1.5454,7.2606,8.7036,14947.9,76.1045,1352.15,21.091,4.6224,1.6772,53,1.5643,39.818,17.6114,4.3482
2/16/2016,1.1166,127.02,1.9558,?,27.029,7.4644,?,0.7758,310.75,?,?,?,4.4062,?,4.4613,9.4742,?,?,1.1018,?,9.6049,7.617,86.4489,?,3.3023,1.5605,4.4833,1.543,7.2741,8.695,14997.87,76.3985,1358.7,21.0457,4.6685,1.6931,53.05,1.5656,39.79,17.5669,4.3662
2/17/2016,1.1136,127.1,1.9558,?,27.044,7.4645,?,0.77835,309.95,?,?,?,4.3979,?,4.455,9.4723,?,?,1.1034,?,9.5955,7.6173,85.1875,?,3.2961,1.5629,4.4866,1.5387,7.2685,8.6764,15019.19,76.28,1368.24,20.8655,4.6939,1.6902,53.039,1.5703,39.678,17.432,4.3471
2/18/2016,1.1084,126.17,1.9558,?,27.03,7.4635,?,0.77143,309.49,?,?,?,4.3817,?,4.4615,9.4014,?,?,1.1028,?,9.5235,7.6175,83.4772,?,3.2884,1.5496,4.4527,1.5168,7.2242,8.6222,14951.15,75.9461,1362.2,20.211,4.6237,1.6728,52.695,1.5564,39.422,17.0657,4.3306
2/19/2016,1.1096,125.4,1.9558,?,27.023,7.4625,?,0.77715,309.11,?,?,?,4.3777,?,4.467,9.3838,?,?,1.1017,?,9.5358,7.618,85.1924,?,3.2903,1.5605,4.4854,1.5274,7.2378,8.6268,14988.04,75.9715,1368.69,20.2927,4.6836,1.6761,52.843,1.5617,39.668,17.138,4.341
2/22/2016,1.1026,124.85,1.9558,?,27.022,7.462,?,0.78243,307.84,?,?,?,4.3646,?,4.4767,9.3572,?,?,1.1008,?,9.493,7.63,83.4916,?,3.2512,1.5322,4.3755,1.5128,7.1909,8.5679,14824.67,75.5948,1351.19,19.935,4.6171,1.6521,52.517,1.5469,39.418,16.8486,4.3086
2/23/2016,1.1002,123.12,1.9558,?,27.028,7.4618,?,0.77985,307.63,?,?,?,4.3668,?,4.4648,9.351,?,?,1.0921,?,9.459,7.626,82.799,?,3.2298,1.5202,4.357,1.5116,7.1814,8.548,14736.51,75.4059,1353.46,19.8974,4.6346,1.6452,52.397,1.5484,39.321,16.6401,4.2965
2/24/2016,1.0981,122.86,1.9558,?,27.047,7.4621,?,0.78935,310.55,?,?,?,4.368,?,4.4775,9.3636,?,?,1.0914,?,9.5858,7.626,84.6894,?,3.2336,1.5319,4.3793,1.5197,7.1794,8.5333,14766.34,75.2885,1359.58,20.0815,4.6603,1.662,52.346,1.5478,39.213,17.0655,4.3112
2/25/2016,1.1027,124.01,1.9558,?,27.052,7.4617,?,0.7892,310.86,?,?,?,4.3581,?,4.4673,9.3808,?,?,1.0935,?,9.5413,7.622,83.9575,?,3.2248,1.5292,4.3527,1.5025,7.2026,8.5676,14787.76,75.9485,1366.74,20.0011,4.65,1.6487,52.532,1.5463,39.322,17.1657,4.3015
2/26/2016,1.1006,124.42,1.9558,?,27.064,7.46,?,0.78745,310.52,?,?,?,4.3631,?,4.4639,9.371,?,?,1.0929,?,9.5245,7.623,83.045,?,3.2347,1.5275,4.3356,1.4909,7.1954,8.5511,14715.02,75.601,1360.34,19.9233,4.6352,1.6347,52.276,1.5428,39.236,17.2528,4.293
2/29/2016,1.0888,123.14,1.9558,?,27.057,7.4602,?,0.7858,311.26,?,?,?,4.3543,?,4.4757,9.3219,?,?,1.0914,?,9.5043,7.6263,82.6432,?,3.2273,1.526,4.3394,1.4767,7.1351,8.4651,14559.43,74.3825,1347.54,19.8005,4.587,1.6557,51.615,1.5325,38.827,17.4563,4.2556
3/1/2016,1.0872,122.94,1.9558,?,27.056,7.4591,?,0.778,310.15,?,?,?,4.3468,?,4.4653,9.365,?,?,1.086,?,9.407,7.6263,80.227,?,3.2089,1.5196,4.3519,1.4699,7.123,8.4539,14500,73.77,1340.06,19.5872,4.5163,1.6475,51.341,1.5238,38.709,17.2024,4.2332
3/2/2016,1.0856,124.07,1.9558,?,27.046,7.458,?,0.7741,309.96,?,?,?,4.3297,?,4.4585,9.3385,?,?,1.0845,?,9.422,7.604,80.0729,?,3.1903,1.501,4.2523,1.4595,7.1125,8.44,14445.17,73.3115,1334.29,19.4214,4.5215,1.6404,51.327,1.5226,38.615,17.0097,4.2191
3/3/2016,1.0901,124.23,1.9558,?,27.057,7.4565,?,0.77435,308.94,?,?,?,4.3339,?,4.4584,9.362,?,?,1.084,?,9.4245,7.6015,80.0845,?,3.192,1.4852,4.1949,1.4644,7.1298,8.4755,14427.47,73.3365,1322.61,19.5122,4.4962,1.6257,51.211,1.5158,38.677,17.1245,4.2402
3/4/2016,1.097,124.77,1.9558,?,27.058,7.4609,?,0.77483,309.31,?,?,?,4.3313,?,4.4663,9.3345,?,?,1.0898,?,9.383,7.594,80.1674,?,3.2027,1.4859,4.0834,1.4717,7.148,8.5192,14409.1,73.591,1319.78,19.5613,4.51,1.6223,51.325,1.515,38.823,17.1275,4.285
3/7/2016,1.0953,124.45,1.9558,?,27.056,7.4605,?,0.77438,309.63,?,?,?,4.3279,?,4.4623,9.3309,?,?,1.0962,?,9.3583,7.5783,78.7226,?,3.2014,1.4776,4.1228,1.4652,7.1381,8.5081,14337.48,73.4825,1318.99,19.5274,4.472,1.6221,51.383,1.5138,38.785,16.8358,4.2865
3/8/2016,1.1028,124.6,1.9558,?,27.058,7.4614,?,0.77608,310.19,?,?,?,4.3275,?,4.4651,9.3728,?,?,1.0952,?,9.4285,7.5776,79.0929,?,3.218,1.4794,4.169,1.4695,7.1744,8.5656,14494.1,74.2265,1329.87,19.6437,4.5327,1.6302,51.773,1.5259,39.028,16.9485,4.3113
3/9/2016,1.0973,123.63,1.9558,?,27.047,7.4614,?,0.77135,309.62,?,?,?,4.3149,?,4.4637,9.292,?,?,1.0978,?,9.3964,7.562,78.767,?,3.1902,1.465,4.074,1.4705,7.1466,8.5216,14452.27,73.684,1329.63,19.5511,4.5147,1.6192,51.417,1.5171,38.724,16.8748,4.2779
3/10/2016,1.0857,123.87,1.9558,?,27.037,7.4587,?,0.76728,310.01,?,?,?,4.2921,?,4.4585,9.2361,?,?,1.0941,?,9.2926,7.567,76.437,?,3.1292,1.4522,3.972,1.4424,7.0787,8.4299,14168.19,72.6645,1302.89,19.1827,4.4438,1.6277,50.581,1.5013,38.314,16.364,4.2357
3/11/2016,1.109,126.17,1.9558,?,27.059,7.4598,?,0.77595,310.28,?,?,?,4.3099,?,4.4669,9.309,?,?,1.0948,?,9.436,7.5745,77.459,?,3.1888,1.4766,4.0401,1.4698,7.2119,8.6069,14484.63,74.317,1319.89,19.6852,4.5331,1.6578,51.565,1.5271,38.937,16.9023,4.3022
3/14/2016,1.1119,126.36,1.9558,?,27.05,7.4585,?,0.77428,310.11,?,?,?,4.2837,?,4.4658,9.281,?,?,1.0969,?,9.414,7.565,78.5889,?,3.2049,1.4755,4.0261,1.4737,7.223,8.6253,14504.47,74.5653,1318.77,19.7648,4.5746,1.6591,51.785,1.5281,38.961,17.1243,4.3133
3/15/2016,1.1109,125.36,1.9558,?,27.043,7.4577,?,0.78358,310.53,?,?,?,4.2889,?,4.4718,9.2421,?,?,1.0954,?,9.48,7.559,78.7265,?,3.2128,1.4877,4.1191,1.4832,7.2336,8.6199,14638.88,74.8283,1326.8,19.8474,4.6023,1.6709,51.915,1.5324,39.004,17.6117,4.3235
3/16/2016,1.1064,125.68,1.9558,?,27.05,7.4565,?,0.7873,311.43,?,?,?,4.3023,?,4.4765,9.2235,?,?,1.096,?,9.502,7.5655,78.608,?,3.2362,1.4911,4.2224,1.4798,7.218,8.5875,14679.16,74.3888,1321.98,19.8495,4.6169,1.6809,51.752,1.5315,38.8,17.9375,4.3171
3/17/2016,1.1311,126.28,1.9558,?,27.044,7.4553,?,0.78218,310.05,?,?,?,4.2895,?,4.4776,9.2935,?,?,1.0959,?,9.4768,7.5353,77.356,?,3.2366,1.4828,4.1438,1.4701,7.3317,8.7744,14749.54,75.379,1312.85,19.8183,4.5917,1.6555,52.385,1.5314,39.351,17.4138,4.3565
3/18/2016,1.1279,125.79,1.9558,?,27.035,7.4542,?,0.77855,310.32,?,?,?,4.2625,?,4.4718,9.2773,?,?,1.0919,?,9.4111,7.5305,76.0498,?,3.2218,1.4804,4.0794,1.4627,7.3037,8.7464,14754.09,74.7625,1306.11,19.4683,4.5716,1.655,52.351,1.5277,39.296,17.2024,4.3387
3/21/2016,1.1271,125.94,1.9558,?,27.035,7.4544,?,0.78303,310.49,?,?,?,4.2581,?,4.4688,9.2538,?,?,1.0916,?,9.4428,7.5215,76.7226,?,3.2325,1.4819,4.0897,1.4703,7.3028,8.7408,14874.81,74.9933,1308.05,19.5916,4.5728,1.6645,52.296,1.5324,39.37,17.2448,4.3446
3/22/2016,1.1212,125.13,1.9558,?,27.037,7.4541,?,0.7879,312.6,?,?,?,4.2612,?,4.4703,9.2315,?,?,1.0887,?,9.447,7.538,76.233,?,3.226,1.4751,4.0526,1.4679,7.2791,8.6942,14772.93,74.7605,1302.05,19.568,4.4882,1.6626,51.922,1.526,39.164,17.195,4.3194
3/23/2016,1.1171,126.01,1.9558,?,27.038,7.4542,?,0.78985,313.79,?,?,?,4.2563,?,4.4655,9.2315,?,?,1.0894,?,9.4863,7.5415,75.8478,?,3.2111,1.478,4.06,1.4676,7.2648,8.6628,14760.87,74.6175,1300.58,19.4942,4.4673,1.6676,51.848,1.528,39.311,17.1475,4.2938
3/24/2016,1.1154,125.41,1.9558,?,27.064,7.4546,?,0.78938,314.24,?,?,?,4.2788,?,4.4669,9.2688,?,?,1.0875,?,9.494,7.5358,77.7413,?,3.211,1.4858,4.1316,1.4821,7.2662,8.6548,14781.84,74.579,1302.21,19.7076,4.4956,1.6645,51.766,1.5268,39.407,17.2854,4.2753
3/29/2016,1.1194,127.13,1.9558,?,27.073,7.4549,?,0.7845,314.18,?,?,?,4.2498,?,4.4645,9.269,?,?,1.0915,?,9.4839,7.5255,76.7345,?,3.2109,1.4901,4.0795,1.4741,7.2873,8.6835,14957.16,74.4743,1306.67,19.5809,4.4712,1.6597,51.869,1.5311,39.672,17.3156,4.2886
3/30/2016,1.1324,127.37,1.9558,?,27.075,7.4531,?,0.7858,314.29,?,?,?,4.2538,?,4.4623,9.242,?,?,1.0913,?,9.43,7.5168,76.7842,?,3.214,1.4766,4.1275,1.4755,7.3366,8.781,15004.12,75.176,1293.67,19.5281,4.4502,1.6356,52.056,1.5311,39.894,16.9129,4.2899
3/31/2016,1.1385,127.9,1.9558,?,27.051,7.4512,?,0.79155,314.12,?,?,?,4.2576,?,4.4718,9.2253,?,?,1.0931,?,9.4145,7.5255,76.3051,?,3.2118,1.4807,4.1174,1.4738,7.3514,8.8282,15024.84,75.4298,1294.88,19.5903,4.4078,1.6411,52.284,1.5304,40.018,16.7866,4.295
4/1/2016,1.1432,128.07,1.9558,?,27.03,7.4503,?,0.7989,313.3,?,?,?,4.244,?,4.4693,9.2413,?,?,1.0946,?,9.4401,7.5105,77.543,?,3.2285,1.4884,4.1296,1.4894,7.3903,8.8652,15007.54,75.8528,1315.78,19.8996,4.4382,1.6518,52.615,1.5389,40.115,16.8758,4.3182
4/4/2016,1.138,126.97,1.9558,?,27.046,7.4459,?,0.79738,312.29,?,?,?,4.234,?,4.4648,9.2493,?,?,1.0919,?,9.4359,7.5115,77.1535,?,3.1952,1.4917,4.042,1.4832,7.3696,8.8254,14961.75,75.2275,1308.19,19.7227,4.4317,1.6605,52.562,1.5373,40.08,16.68,4.3079
4/5/2016,1.1367,125.81,1.9558,?,27.036,7.4421,?,0.8016,312.62,?,?,?,4.2448,?,4.466,9.256,?,?,1.0892,?,9.4995,7.511,78.4507,?,3.2165,1.5085,4.1395,1.4968,7.3595,8.8164,15035.79,75.5435,1317.17,19.9963,4.4635,1.678,52.593,1.543,40.103,17.0187,4.323
4/6/2016,1.1336,125.13,1.9558,?,27.029,7.4412,?,0.80808,312.33,?,?,?,4.2636,?,4.4685,9.2628,?,?,1.0887,?,9.476,7.51,77.8058,?,3.2343,1.5029,4.2,1.4912,7.355,8.7927,15025.07,75.578,1318.35,20.1485,4.466,1.6705,52.456,1.5373,40.01,17.2805,4.3296
4/7/2016,1.1364,123.15,1.9558,?,27.025,7.4417,?,0.80728,312.28,?,?,?,4.2833,?,4.4659,9.2575,?,?,1.0884,?,9.4546,7.5105,77.3719,?,3.2421,1.5092,4.1617,1.4906,7.3535,8.8169,14955.02,75.7135,1318.1,20.1779,4.4705,1.6731,52.579,1.5369,40.024,17.317,4.3087
4/8/2016,1.1363,123.36,1.9558,?,27.022,7.4419,?,0.8073,312.67,?,?,?,4.2953,?,4.4685,9.2928,?,?,1.0874,?,9.4183,7.496,76.5414,?,3.2415,1.5091,4.1554,1.4861,7.357,8.8166,14936.66,75.677,1310.43,20.2108,4.4433,1.6757,52.469,1.5335,39.884,17.1222,4.3006
4/11/2016,1.139,123.28,1.9558,?,27.026,7.4424,?,0.8006,312.07,?,?,?,4.2793,?,4.4675,9.2815,?,?,1.0877,?,9.3809,7.4875,76.0574,?,3.224,1.506,4.0647,1.4794,7.3709,8.8321,14956,75.7055,1306.55,20.1924,4.4307,1.6669,52.552,1.5341,39.956,16.7955,4.3075
4/12/2016,1.1396,123.44,1.9558,?,27.03,7.4434,?,0.7984,311.38,?,?,?,4.2923,?,4.4708,9.2138,?,?,1.0874,?,9.3515,7.489,75.6167,?,3.2274,1.4882,4.0034,1.4674,7.3632,8.8371,14917.84,75.668,1302.88,20.0248,4.4273,1.654,52.517,1.5354,39.943,16.7396,4.2923
4/13/2016,1.1298,123.47,1.9558,?,27.036,7.4429,?,0.79388,310.73,?,?,?,4.2869,?,4.47,9.176,?,?,1.0887,?,9.3113,7.466,74.2708,?,3.2259,1.4768,3.969,1.4466,7.3172,8.7637,14867.17,75.249,1298.14,19.8238,4.3852,1.6337,52.065,1.5265,39.611,16.6342,4.2697
4/14/2016,1.1252,123.09,1.9558,?,27.028,7.4415,?,0.7956,311.25,?,?,?,4.2992,?,4.4728,9.158,?,?,1.0878,?,9.264,7.4822,74.2429,?,3.2203,1.461,3.9586,1.4434,7.297,8.7283,14844.32,74.8648,1298.53,19.6655,4.3737,1.6395,51.982,1.5346,39.506,16.3938,4.2642
4/15/2016,1.1284,122.91,1.9558,?,27.025,7.4414,?,0.79575,310.54,?,?,?,4.2967,?,4.4728,9.1902,?,?,1.0919,?,9.3044,7.5005,75.0125,?,3.2212,1.4648,3.9387,1.4535,7.3072,8.7527,14862.67,75.1425,1295.12,19.7927,4.4085,1.6334,52.051,1.533,39.584,16.4424,4.2675
4/18/2016,1.1306,122.32,1.9558,?,27.022,7.4417,?,0.7978,310.33,?,?,?,4.3059,?,4.4749,9.1948,?,?,1.0916,?,9.3325,7.505,76.7591,?,3.2251,1.4685,3.9606,1.4612,7.3241,8.7688,14890.95,75.274,1299.62,19.9043,4.4404,1.6303,52.253,1.5328,39.605,16.5061,4.2702
4/19/2016,1.1343,124.1,1.9558,?,27.021,7.4423,?,0.78975,310.51,?,?,?,4.3027,?,4.4813,9.1773,?,?,1.0922,?,9.2578,7.5005,74.4242,?,3.2136,1.4547,4.0408,1.4418,7.3372,8.7971,14858.2,75.4905,1277.28,19.5947,4.37,1.6127,52.29,1.5197,39.587,16.2034,4.2746
4/20/2016,1.1379,124.2,1.9558,?,27.021,7.443,?,0.791,309.05,?,?,?,4.2875,?,4.4827,9.1643,?,?,1.0939,?,9.2336,7.5023,74.6465,?,3.2011,1.4556,4.0362,1.4421,7.3578,8.8272,14973.62,75.327,1285.04,19.706,4.395,1.6231,52.626,1.5246,39.656,16.1623,4.2766
4/21/2016,1.1355,124.5,1.9558,?,27.024,7.4411,?,0.78693,310.7,?,?,?,4.3085,?,4.4815,9.1845,?,?,1.0989,?,9.2015,7.487,73.8545,?,3.1962,1.4496,4.0043,1.4346,7.3525,8.8088,14903.44,75.2595,1286.36,19.6232,4.4105,1.6262,52.822,1.5252,39.743,16.0999,4.2705
4/22/2016,1.1263,124.86,1.9558,?,27.046,7.4413,?,0.78335,310.1,?,?,?,4.3506,?,4.4753,9.1381,?,?,1.0991,?,9.2443,7.49,74.2513,?,3.1886,1.457,4.0218,1.4342,7.3159,8.7368,14871.07,74.9425,1287.41,19.6823,4.3943,1.6364,52.658,1.5211,39.432,16.1846,4.2401
4/25/2016,1.1264,124.95,1.9558,?,27.047,7.4418,?,0.7764,311.3,?,?,?,4.3911,?,4.4801,9.157,?,?,1.0973,?,9.2735,7.4818,74.6713,?,3.2074,1.4587,4.0168,1.4286,7.3145,8.7373,14864.34,75.019,1291.46,19.8036,4.3982,1.6399,52.808,1.5215,39.499,16.3141,4.2447
4/26/2016,1.1287,125.45,1.9558,?,27.027,7.4418,?,0.77483,312.2,?,?,?,4.3799,?,4.4747,9.1545,?,?,1.1,?,9.2278,7.4785,74.8948,?,3.1951,1.46,3.9943,1.4276,7.3345,8.7545,14917.56,75.1373,1299.14,19.7889,4.4279,1.6417,52.864,1.528,39.708,16.3492,4.2484
4/27/2016,1.1303,125.79,1.9558,?,27.034,7.4428,?,0.77475,312.12,?,?,?,4.3918,?,4.464,9.1613,?,?,1.0998,?,9.2013,7.4773,73.7837,?,3.1908,1.4885,3.9826,1.4223,7.3411,8.7671,14915.43,75.1273,1299.53,19.6578,4.4318,1.6504,52.973,1.5251,39.707,16.351,4.2542
4/28/2016,1.1358,122.84,1.9558,?,27.045,7.4432,?,0.77838,310.7,?,?,?,4.388,?,4.4723,9.1763,?,?,1.0974,?,9.246,7.48,73.5195,?,3.1963,1.4906,3.9907,1.4262,7.3562,8.8111,14977.23,75.531,1295.54,19.6713,4.4251,1.6287,53.309,1.5273,39.804,16.3328,4.2697
4/29/2016,1.1403,122.34,1.9558,?,27.038,7.444,?,0.78025,312.23,?,?,?,4.3965,?,4.477,9.1689,?,?,1.0984,?,9.215,7.511,73.2286,?,3.1934,1.4948,3.9738,1.4286,7.3943,8.8466,15034.86,75.6985,1301.53,19.557,4.4546,1.6357,53.504,1.5311,39.819,16.1567,4.2666
5/2/2016,1.1493,122.47,1.9558,?,27.048,7.4414,?,0.78248,310.84,?,?,?,4.3833,?,4.4815,9.1803,?,?,1.0999,?,9.233,7.513,74.4081,?,3.208,1.5025,3.9731,1.4388,7.4418,8.917,15125.45,76.3185,1307.85,19.6826,4.4875,1.6368,54.068,1.541,40.076,16.3027,4.3056
5/3/2016,1.1569,122.53,1.9558,?,27.037,7.4424,?,0.79103,311.85,?,?,?,4.3844,?,4.4879,9.2305,?,?,1.0977,?,9.309,7.51,76.9498,?,3.2718,1.5303,4.102,1.4559,7.5013,8.9769,15276.83,76.8128,1323.75,20.146,4.5735,1.6572,54.425,1.5574,40.422,16.7316,4.3376
5/4/2016,1.1505,122.62,1.9558,?,27.031,7.4404,?,0.79284,312.58,?,?,?,4.3936,?,4.492,9.263,?,?,1.0993,?,9.341,7.511,75.956,?,3.2893,1.5379,4.1091,1.467,7.4789,8.9295,15320.06,76.611,1338.14,20.4573,4.612,1.6669,54.352,1.5605,40.377,17.0072,4.3407
5/5/2016,1.1439,122.51,1.9558,?,27.028,7.4401,?,0.7886,312.84,?,?,?,4.4234,?,4.5035,9.2575,?,?,1.1018,?,9.2985,7.515,75.0559,?,3.3166,1.5266,4.0282,1.4665,7.441,8.8775,15260.95,76.0745,1333.95,20.2155,4.5819,1.6577,54.171,1.5531,40.191,17.0751,4.3221
5/6/2016,1.1427,122.23,1.9558,?,27.021,7.439,?,0.7885,313.68,?,?,?,4.4198,?,4.5005,9.2753,?,?,1.107,?,9.3513,7.502,75.9135,?,3.3363,1.5501,4.065,1.4717,7.43,8.8678,15276.76,76.141,1339.64,20.5185,4.5845,1.6702,53.884,1.5526,40.189,17.0959,4.3191
5/9/2016,1.1395,123.39,1.9558,?,27.022,7.4393,?,0.78998,315.05,?,?,?,4.4142,?,4.4905,9.273,?,?,1.1053,?,9.333,7.4793,75.1908,?,3.3446,1.5544,3.9971,1.4743,7.4207,8.8455,15135.96,75.896,1337.36,20.432,4.5854,1.6746,53.832,1.5572,40.059,17.2127,4.3089
5/10/2016,1.1375,124.12,1.9558,?,27.023,7.4396,?,0.7876,314.5,?,?,?,4.4201,?,4.4885,9.2778,?,?,1.1079,?,9.352,7.5034,75.6404,?,3.345,1.5486,3.9647,1.4744,7.413,8.8299,15138.32,75.8435,1334.99,20.623,4.6196,1.6884,53.126,1.5577,40.074,17.3215,4.3042
5/11/2016,1.1409,124.09,1.9558,?,27.022,7.4409,?,0.78958,315.3,?,?,?,4.4244,?,4.4915,9.292,?,?,1.1099,?,9.3475,7.5218,75.0267,?,3.3801,1.5474,3.9517,1.4686,7.4212,8.8542,15155.05,75.9935,1332.79,20.5313,4.6035,1.6763,53.055,1.561,40.228,17.2737,4.295
5/12/2016,1.1389,124.5,1.9558,?,27.023,7.4407,?,0.78888,314.91,?,?,?,4.4193,?,4.4998,9.2945,?,?,1.1063,?,9.232,7.503,73.743,?,3.3569,1.5541,3.9419,1.4594,7.4242,8.8378,15131.14,75.929,1331.57,20.3883,4.5704,1.6724,53.015,1.562,40.266,17.0732,4.2833
5/13/2016,1.1348,123.56,1.9558,?,27.021,7.4398,?,0.78758,315.17,?,?,?,4.3929,?,4.4975,9.3285,?,?,1.1024,?,9.2678,7.502,74.0697,?,3.3639,1.5579,3.9559,1.4619,7.4001,8.8097,15112.7,75.7825,1330.91,20.4831,4.5731,1.6692,52.933,1.5552,40.206,17.2132,4.2824
5/16/2016,1.1324,123.27,1.9558,?,27.023,7.4385,?,0.788,315.5,?,?,?,4.3718,?,4.4876,9.337,?,?,1.1059,?,9.237,7.4965,73.5759,?,3.376,1.5526,3.9999,1.4634,7.3865,8.791,15069.75,75.694,1335.9,20.6176,4.5639,1.6657,52.652,1.5511,40.064,17.631,4.318
5/17/2016,1.1318,123.93,1.9558,?,27.022,7.4386,?,0.7815,315.25,?,?,?,4.3621,?,4.4865,9.3513,?,?,1.108,?,9.2558,7.4928,73.37,?,3.3575,1.5457,3.9451,1.4631,7.3867,8.7849,15074.64,75.6285,1331.66,20.7275,4.5481,1.6651,52.581,1.5501,40.168,17.6561,4.323
5/18/2016,1.1279,123.38,1.9558,?,27.022,7.4373,?,0.77485,316.05,?,?,?,4.3885,?,4.499,9.3525,?,?,1.1086,?,9.2785,7.488,73.7809,?,3.3659,1.5521,3.9891,1.4637,7.3714,8.7575,15101.45,75.546,1340.31,20.7883,4.5697,1.6666,52.624,1.5539,40.165,17.9156,4.3277
5/19/2016,1.1197,123.17,1.9558,?,27.023,7.4366,?,0.76585,316.62,?,?,?,4.3928,?,4.5043,9.3709,?,?,1.1089,?,9.3593,7.489,74.5356,?,3.3527,1.5563,4.0146,1.4679,7.3318,8.6967,15245.16,75.5418,1333.5,20.6779,4.5808,1.6614,52.447,1.545,39.973,17.7453,4.3208
5/20/2016,1.1219,123.81,1.9558,?,27.025,7.437,?,0.77008,316.78,?,?,?,4.4203,?,4.5058,9.3588,?,?,1.1123,?,9.3355,7.4865,74.9139,?,3.3476,1.5519,3.9797,1.4704,7.3456,8.7141,15285.95,75.6975,1332.02,20.6541,4.5785,1.6578,52.477,1.5499,40.085,17.6669,4.3523
5/23/2016,1.1215,122.7,1.9558,?,27.033,7.4371,?,0.77443,317.05,?,?,?,4.4367,?,4.521,9.344,?,?,1.1105,?,9.3658,7.489,75.2277,?,3.3495,1.5542,3.9832,1.4745,7.3507,8.7104,15232.77,75.7263,1329.78,20.6021,4.5816,1.6538,52.481,1.5478,39.993,17.5173,4.3459
