Date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,ILS
1/4/1999,1.1789,133.73,1.953965362,0.58231,35.107,7.4501,15.6466,0.7111,251.48,4.717,0.6668,0.4432,4.0712,13111,4.049983983,9.4696,189.045,42.991,1.6168,81.48,8.855,7.414459241,40.89145052,372274,2.163162126,1.91,2.681554957,1.8004,9.166856257,9.1332,13121.77959,70.01142988,1398.59,17.21102921,4.457599535,2.2229,61.06659822,1.9554,44.24044556,6.9358,4.832594575
1/5/1999,1.179,130.96,1.953965362,0.5823,34.917,7.4495,15.6466,0.7122,250.8,4.7174,0.6657,0.4432,4.0245,13168,4.049983983,9.4025,188.775,42.848,1.6123,81.53,8.7745,7.414459241,40.89145052,372816,2.163293906,1.8944,2.681554957,1.7965,9.166856257,9.1341,13121.77959,70.01142988,1373.01,17.21102921,4.457599535,2.2011,61.06659822,1.9655,44.24044556,6.7975,4.832594575
1/6/1999,1.1743,131.42,1.953965362,0.582,34.85,7.4452,15.6466,0.7076,250.67,4.6994,0.6649,0.442,4.0065,13168,4.049983983,9.305,188.7,42.778,1.6116,81.54,8.7335,7.414459241,40.89145052,372188,2.163428815,1.882,2.681554957,1.7711,9.166856257,9.101,13121.77959,70.01142988,1359.54,17.21102921,4.457599535,2.189,61.06659822,1.9699,44.24044556,6.7307,4.832594575
1/7/1999,1.1632,129.43,1.953965362,0.58187,34.886,7.4431,15.6466,0.70585,250.09,4.6548,0.6627,0.4413,4.0165,13092,4.049983983,9.18,188.8,42.765,1.6165,81.06,8.6295,7.414459241,40.89145052,370147,2.163554015,1.8474,2.681554957,1.7602,9.166856257,9.0131,13121.77959,70.01142988,1337.16,17.21102921,4.457599535,2.1531,61.06659822,1.9436,44.24044556,6.8283,4.832594575
1/8/1999,1.1659,130.09,1.953965362,0.58187,34.938,7.4433,15.6466,0.7094,250.15,4.6643,0.6654,0.4419,4.0363,13143,4.049983983,9.165,188.84,42.56,1.6138,80.99,8.59,7.414459241,40.89145052,371830,2.163674725,1.8406,2.681554957,1.7643,9.166856257,9.0302,13121.77959,70.01142988,1366.73,17.21102921,4.457599535,2.1557,61.06659822,1.9537,44.24044556,6.7855,4.832594575
1/11/1999,1.1569,126.33,1.953965362,0.58167,35.173,7.4433,15.6466,0.7044,249.7,4.6296,0.6586,0.4405,4.032,12980,4.049983983,9.0985,188.9655,42.509,1.6104,80.55,8.5585,7.414459241,40.89145052,372471,2.163803108,1.8134,2.681554957,1.7463,9.166856257,8.9655,13121.77959,70.01142988,1356.7,17.21102921,4.457599535,2.1257,61.06659822,1.9358,44.24044556,6.791,4.832594575
1/12/1999,1.152,129.63,1.953965362,0.5814,35.25,7.443,15.6466,0.7066,249.2,4.6088,0.6601,0.4403,4.033,12912,4.049983983,9.0955,189.5352,42.49,1.6072,80.59,8.61,7.414459241,40.89145052,372105,2.163935192,1.809,2.681554957,1.7392,9.166856257,8.9246,13121.77959,70.01142988,1353.43,17.21102921,4.457599535,2.121,61.06659822,1.9343,44.24044556,6.9581,4.832594575
1/13/1999,1.1744,131.89,1.953965362,0.5819,36.113,7.4432,15.6466,0.7084,255.01,4.6986,0.6676,0.4435,4.2033,13149,4.049983983,9.14,191.2016,42.794,1.5931,81.24,8.747,7.414459241,40.89145052,376350,2.164067868,1.862,2.681554957,1.8123,9.166856257,9.1008,13121.77959,70.01142988,1377.93,17.21102921,4.457599535,2.1744,61.06659822,1.9815,44.24044556,7.2543,4.832594575
1/14/1999,1.1653,132.74,1.953965362,0.5819,35.698,7.4437,15.6466,0.7062,253.84,4.6636,0.6659,0.4414,4.1335,13134,4.049983983,9.135,188.9441,42.757,1.5934,80.93,8.7245,7.414459241,40.89145052,375101,2.164202315,1.8353,2.681554957,1.7707,9.166856257,9.0288,13121.77959,70.01142988,1382.23,17.21102921,4.457599535,2.157,61.06659822,1.9615,44.24044556,7.1316,4.832594575
1/15/1999,1.1626,131.74,1.953965362,0.58187,35.86,7.4441,15.6466,0.7039,253.34,4.6516,0.6617,0.4421,4.2,13164,4.049983983,9.157,187.1333,42.738,1.5984,80.7,8.715,7.414459241,40.89145052,374193,2.1643418,1.8388,2.681554957,1.7797,9.166856257,9.0102,13121.77959,70.01142988,1375.76,17.21102921,4.457599535,2.1582,61.06659822,1.957,44.24044556,7.2197,4.832594575
1/18/1999,1.1612,132.9,1.953965362,0.58163,35.615,7.4431,15.6466,0.7013,250.78,4.6457,0.6625,0.4413,4.0667,13263,4.049983983,9.093,189.3639,42.72,1.6004,80.62,8.6575,7.414459241,40.89145052,382036,2.164491265,1.8292,2.681554957,1.7717,9.166856257,8.9944,13121.77959,70.01142988,1371.26,17.21102921,4.457599535,2.1671,61.06659822,1.9549,44.24044556,6.9596,4.832594575
1/19/1999,1.1616,132.14,1.953965362,0.58176,35.745,7.438,15.6466,0.7,250.64,4.646,0.661,0.4412,4.0973,13335,4.049983983,9.0045,189.4432,42.737,1.6001,80.52,8.63,7.414459241,40.89145052,382052,2.16464886,1.8295,2.681554957,1.7739,9.166856257,8.9944,13121.77959,70.01142988,1364.47,17.21102921,4.457599535,2.1614,61.06659822,1.9521,44.24044556,7.0161,4.832594575
1/20/1999,1.1575,131.59,1.953965362,0.58166,35.773,7.4378,15.6466,0.7014,249.99,4.6285,0.6591,0.4405,4.0847,13274,4.049983983,8.9645,189.0666,42.667,1.6024,80.49,8.6,7.414459241,40.89145052,380440,2.16480783,1.8064,2.681554957,1.7626,9.166856257,8.9605,13121.77959,70.01142988,1349.24,17.21102921,4.457599535,2.1499,61.06659822,1.9398,44.24044556,6.945,4.832594575
1/21/1999,1.1572,130.34,1.953965362,0.58163,36.06,7.4385,15.6466,0.7023,250.17,4.6298,0.6595,0.4403,4.1277,13282,4.049983983,8.943,188.9975,42.827,1.603,80.32,8.605,7.414459241,40.89145052,380335,2.164961825,1.8171,2.681554957,1.7529,9.166856257,8.9647,13121.77959,70.01142988,1356.82,17.21102921,4.457599535,2.1489,61.06659822,1.9368,44.24044556,6.9797,4.832594575
1/22/1999,1.1567,131.88,1.953965362,0.58173,36.287,7.4372,15.6466,0.7005,250.16,4.6326,0.6603,0.44,4.1587,13285,4.049983983,9.011,188.4587,42.906,1.5983,80.44,8.6225,7.414459241,40.89145052,378192,2.165120426,1.8225,2.681554957,1.7515,9.166856257,8.9738,13121.77959,70.01142988,1365.8,17.21102921,4.457599535,2.1519,61.06659822,1.9461,44.24044556,7.03,4.832594575
1/25/1999,1.1584,132.09,1.953965362,0.58167,36.211,7.4367,15.6466,0.6989,250.47,4.6345,0.6604,0.4412,4.1607,13318,4.049983983,8.94,188.7438,42.943,1.5966,80.27,8.6125,7.414459241,40.89145052,380138,2.165278196,1.8317,2.681554957,1.762,9.166856257,8.9765,13121.77959,70.01142988,1366.16,17.21102921,4.457599535,2.1659,61.06659822,1.9557,44.24044556,7.0241,4.832594575
1/26/1999,1.1582,131.81,1.953965362,0.58189,36.615,7.436,15.6466,0.6976,250.69,4.6305,0.6621,0.4399,4.1837,13328,4.049983983,8.921,189.5821,42.935,1.6022,80.04,8.6125,7.414459241,40.89145052,380468,2.165434412,1.8391,2.681554957,1.7609,9.166856257,8.9808,13121.77959,70.01142988,1360.47,17.21102921,4.457599535,2.1669,61.06659822,1.9512,44.24044556,6.9955,4.832594575
1/27/1999,1.1529,131.91,1.953965362,0.58146,36.464,7.4358,15.6466,0.6968,250.08,4.6137,0.6607,0.4411,4.1588,13302,4.049983983,8.882,189.7167,42.893,1.6082,79.88,8.5985,7.414459241,40.89145052,379757,2.165598058,1.8313,2.681554957,1.7526,9.166856257,8.935,13121.77959,70.01142988,1354.55,17.21102921,4.457599535,2.1594,61.06659822,1.9446,44.24044556,6.9666,4.832594575
1/28/1999,1.141,132.25,1.953965362,0.58122,36.432,7.4359,15.6466,0.6928,249.34,4.5658,0.6572,0.4376,4.1381,13199,4.049983983,8.865,189.64,42.713,1.6129,79.68,8.57,7.414459241,40.89145052,378453,2.165761981,1.8262,2.681554957,1.7374,9.166856257,8.8428,13121.77959,70.01142988,1341.07,17.21102921,4.457599535,2.1365,61.06659822,1.929,44.24044556,6.9145,4.832594575
1/29/1999,1.1384,132.1,1.953965362,0.58112,36.827,7.4359,15.6466,0.691,249.24,4.5543,0.6551,0.4371,4.161,13280,4.049983983,8.88,188.5,42.726,1.6123,79.59,8.5785,7.414459241,40.89145052,377866,2.165918864,1.8087,2.681554957,1.726,9.166856257,8.8192,13121.77959,70.01142988,1337.33,17.21102921,4.457599535,2.1107,61.06659822,1.9233,44.24044556,6.8804,4.832594575
2/1/1999,1.1338,130.88,1.953965362,0.58109,37.142,7.4363,15.6466,0.6904,248.97,4.5355,0.6523,0.4366,4.236,13407,4.049983983,8.86,189.4727,42.883,1.6089,79.66,8.5395,7.414459241,40.89145052,379647,2.16608212,1.7882,2.681554957,1.7123,9.166856257,8.7839,13121.77959,70.01142988,1331.58,17.21102921,4.457599535,2.0861,61.06659822,1.9169,44.24044556,6.8425,4.832594575
2/2/1999,1.1337,127.7,1.953965362,0.58086,37.395,7.4368,15.6466,0.6888,248.99,4.5359,0.6506,0.4364,4.2296,13596,4.049983983,8.8775,190.8753,42.704,1.6002,79.5,8.5845,7.414459241,40.89145052,380186,2.16624386,1.7741,2.681554957,1.7079,9.166856257,8.7849,13121.77959,70.01142988,1326.43,17.21102921,4.457599535,2.076,61.06659822,1.9114,44.24044556,6.8135,4.832594575
2/3/1999,1.1337,126.86,1.953965362,0.58092,37.168,7.4372,15.6466,0.6925,249,4.5373,0.65,0.4369,4.2014,13660,4.049983983,8.915,190.4761,42.469,1.5975,79.6,8.625,7.414459241,40.89145052,380242,2.166408699,1.7609,2.681554957,1.7151,9.166856257,8.7874,13121.77959,70.01142988,1327.18,17.21102921,4.457599535,2.0566,61.06659822,1.9132,44.24044556,6.8135,4.832594575
2/4/1999,1.1263,127.65,1.953965362,0.58072,37.158,7.4362,15.6466,0.6894,248.77,4.5079,0.6449,0.4359,4.1512,13655,4.049983983,8.899,190.4237,42.419,1.6017,79.32,8.6425,7.414459241,40.89145052,380233,2.166573206,1.7541,2.681554957,1.6951,9.166856257,8.7296,13121.77959,70.01142988,1318.51,17.21102921,4.457599535,2.0461,61.06659822,1.9009,44.24044556,6.7922,4.832594575
2/5/1999,1.1292,127.95,1.953965362,0.58089,37.365,7.4358,15.6466,0.6885,248.91,4.5189,0.6451,0.436,4.1753,13819,4.049983983,8.872,190.2791,42.458,1.6012,79.44,8.6725,7.414459241,40.89145052,382365,2.166743108,1.7294,2.681554957,1.6765,9.166856257,8.752,13121.77959,70.01142988,1321.34,17.21102921,4.457599535,2.0431,61.06659822,1.907,44.24044556,6.8119,4.832594575
2/8/1999,1.1246,127.82,1.953965362,0.5808,37.71,7.4355,15.6466,0.6888,248.64,4.4977,0.6436,0.4356,4.1958,13718,4.049983983,8.857,190.3325,42.557,1.6018,79.35,8.62,7.414459241,40.89145052,382257,2.166917303,1.723,2.681554957,1.6725,9.166856257,8.7144,13121.77959,70.01142988,1322.19,17.21102921,4.457599535,2.0149,61.06659822,1.9002,44.24044556,6.6959,4.832594575
2/9/1999,1.1333,129.91,1.953965362,0.58089,38.358,7.4356,15.6466,0.6911,249.75,4.5329,0.6509,0.4374,4.256,13724,4.049983983,8.907,190.6592,42.69,1.5999,79.58,8.6505,7.414459241,40.89145052,384410,2.16709935,1.7548,2.681554957,1.6944,9.166856257,8.7841,13121.77959,70.01142988,1332.26,17.21102921,4.457599535,2.0411,61.06659822,1.9182,44.24044556,6.899,4.832594575
2/10/1999,1.1342,130.73,1.953965362,0.58092,38.135,7.4347,15.6466,0.6954,251.05,4.5367,0.6539,0.4378,4.2448,13773,4.049983983,8.933,191.454,42.707,1.5963,79.65,8.6425,7.414459241,40.89145052,385237,2.167277599,1.7569,2.681554957,1.6945,9.166856257,8.7883,13121.77959,70.01142988,1335.81,17.21102921,4.457599535,2.0549,61.06659822,1.9202,44.24044556,6.9361,4.832594575
2/11/1999,1.1312,129.35,1.953965362,0.58088,37.94,7.4347,15.6466,0.6975,249.64,4.5277,0.6498,0.4375,4.252,13848,4.049983983,8.919,190.1997,42.826,1.5966,79.7,8.6435,7.414459241,40.89145052,384852,2.167456291,1.7427,2.681554957,1.685,9.166856257,8.7701,13121.77959,70.01142988,1329.97,17.21102921,4.457599535,2.0481,61.06659822,1.9104,44.24044556,6.8575,4.832594575
2/12/1999,1.1244,128.92,1.953965362,0.58065,37.86,7.4347,15.6466,0.6917,249.32,4.5011,0.647,0.436,4.2302,13664,4.049983983,8.9305,190.4383,42.997,1.5992,79.61,8.6075,7.414459241,40.89145052,386971,2.16762961,1.7459,2.681554957,1.6752,9.166856257,8.7163,13121.77959,70.01142988,1322.2,17.21102921,4.457599535,2.055,61.06659822,1.9037,44.24044556,6.856,4.832594575
2/15/1999,1.1238,129.31,1.953965362,0.58072,38.197,7.4348,15.6466,0.6895,249.66,4.496,0.6466,0.4357,4.2612,13663,4.049983983,8.8815,189.5612,42.931,1.595,79.51,8.593,7.414459241,40.89145052,386261,2.167809261,1.7353,2.681554957,1.6781,9.166856257,8.7086,13121.77959,70.01142988,1320.91,17.21102921,4.457599535,2.0531,61.06659822,1.8973,44.24044556,6.8819,4.832594575
2/16/1999,1.1176,131.82,1.953965362,0.58052,38.23,7.4347,15.6466,0.6854,249.56,4.4716,0.6458,0.4377,4.2747,13694,4.049983983,8.853,190.3482,42.946,1.5975,79.68,8.6205,7.414459241,40.89145052,385622,2.167986332,1.7467,2.681554957,1.6807,9.166856257,8.6603,13121.77959,70.01142988,1313.13,17.21102921,4.457599535,2.0854,61.06659822,1.8976,44.24044556,6.9198,4.832594575
2/17/1999,1.1253,133.48,1.953965362,0.58065,37.97,7.4351,15.6466,0.6873,251.09,4.5058,0.6492,0.4355,4.279,13794,4.049983983,8.907,190.153,42.964,1.5973,79.92,8.6955,7.414459241,40.89145052,388150,2.16816419,1.7751,2.681554957,1.688,9.166856257,8.7223,13121.77959,70.01142988,1323.11,17.21102921,4.457599535,2.092,61.06659822,1.9117,44.24044556,6.8981,4.832594575
2/18/1999,1.1232,134.4,1.953965362,0.58069,37.993,7.4348,15.6466,0.6871,252.06,4.4942,0.6491,0.4361,4.284,13857,4.049983983,8.9275,189.7714,43.073,1.5982,79.93,8.7385,7.414459241,40.89145052,388138,2.168338736,1.7687,2.681554957,1.676,9.166856257,8.702,13121.77959,70.01142988,1327.45,17.21102921,4.457599535,2.0842,61.06659822,1.9099,44.24044556,6.9526,4.832594575
2/19/1999,1.1163,133.97,1.953965362,0.58048,37.773,7.4346,15.6466,0.6838,251.88,4.4682,0.6467,0.434,4.2589,13826,4.049983983,8.911,189.7336,43.626,1.5982,79.75,8.7075,7.414459241,40.89145052,388772,2.168513798,1.7502,2.681554957,1.6616,9.166856257,8.6551,13121.77959,70.01142988,1345.43,17.21102921,4.457599535,2.0562,61.06659822,1.9067,44.24044556,6.9573,4.832594575
2/22/1999,1.0992,133.61,1.953965362,0.58,37.873,7.4345,15.6466,0.6789,250.12,4.3997,0.6397,0.4319,4.2608,13680,4.049983983,8.9075,189.4169,43.888,1.5986,79.57,8.6885,7.414459241,40.89145052,386147,2.16869191,1.7237,2.681554957,1.6351,9.166856257,8.5185,13121.77959,70.01142988,1337.48,17.21102921,4.457599535,2.0397,61.06659822,1.8845,44.24044556,6.851,4.832594575
2/23/1999,1.0969,133.14,1.953965362,0.57988,37.847,7.4344,15.6466,0.6796,249.9,4.3804,0.6387,0.4334,4.2408,13798,4.049983983,8.9085,190.0579,43.846,1.5954,79.36,8.6745,7.414459241,40.89145052,385700,2.168869313,1.7145,2.681554957,1.6423,9.166856257,8.482,13121.77959,70.01142988,1326.17,17.21102921,4.457599535,2.039,61.06659822,1.8853,44.24044556,6.8315,4.832594575
2/24/1999,1.1037,133.86,1.953965362,0.57991,37.992,7.4345,15.6466,0.6883,252.23,4.4158,0.6441,0.4311,4.2813,14068,4.049983983,8.9115,190.3167,43.96,1.594,79.54,8.654,7.414459241,40.89145052,388056,2.169044628,1.7465,2.681554957,1.6582,9.166856257,8.5495,13121.77959,70.01142988,1343.45,17.21102921,4.457599535,2.0768,61.06659822,1.9046,44.24044556,6.7871,4.832594575
2/25/1999,1.1031,132.87,1.953965362,0.58001,37.994,7.4346,15.6466,0.6888,252.56,4.416,0.6451,0.4339,4.3051,14169,4.049983983,8.974,190.2926,43.92,1.5905,79.49,8.6965,7.414459241,40.89145052,388487,2.169214242,1.7566,2.681554957,1.6543,9.166856257,8.5466,13121.77959,70.01142988,1350.69,17.21102921,4.457599535,2.0902,61.06659822,1.9063,44.24044556,6.8254,4.832594575
2/26/1999,1.1018,131.33,1.953965362,0.58001,37.908,7.4344,15.6466,0.6873,253.91,4.4108,0.6432,0.4331,4.3482,14075,4.049983983,9.0025,190.4698,43.958,1.589,79.55,8.6965,7.414459241,40.89145052,388147,2.169388863,1.7819,2.681554957,1.6684,9.166856257,8.5382,13121.77959,70.01142988,1348.55,17.21102921,4.457599535,2.1071,61.06659822,1.8965,44.24044556,6.8064,4.832594575
3/1/1999,1.0986,131.13,1.953965362,0.57991,37.57,7.4347,15.6466,0.6829,254.53,4.3975,0.6413,0.4324,4.3074,14079,4.049983983,9.0005,190.3652,43.843,1.593,79.16,8.6475,7.414459241,40.89145052,390183,2.169567653,1.7766,2.681554957,1.6579,9.166856257,8.5139,13121.77959,70.01142988,1340.17,17.21102921,4.457599535,2.0936,61.06659822,1.8943,44.24044556,6.7716,4.832594575
3/2/1999,1.0887,131.37,1.953965362,0.57954,37.583,7.4345,15.6466,0.6764,252.14,4.3568,0.6372,0.4306,4.321,14117,4.049983983,8.985,190.2429,43.728,1.5912,78.93,8.652,7.414459241,40.89145052,388646,2.169747771,1.7492,2.681554957,1.6605,9.166856257,8.4354,13121.77959,70.01142988,1333.01,17.21102921,4.457599535,2.06,61.06659822,1.8879,44.24044556,6.7916,4.832594575
3/3/1999,1.0899,132.18,1.953965362,0.57968,37.551,7.4345,15.6466,0.6723,254.02,4.3598,0.6373,0.4299,4.337,14316,4.049983983,8.99,190.22,43.646,1.5926,78.87,8.6475,7.414459241,40.89145052,389288,2.169930642,1.7454,2.681554957,1.6615,9.166856257,8.4416,13121.77959,70.01142988,1339.26,17.21102921,4.457599535,2.0567,61.06659822,1.8907,44.24044556,6.7883,4.832594575
3/4/1999,1.0866,133.92,1.953965362,0.57951,37.518,7.4344,15.6466,0.6759,254.62,4.3455,0.6383,0.4305,4.3093,14559,4.049983983,8.96,190.33,43.57,1.5883,78.96,8.6155,7.414459241,40.89145052,388976,2.1701175,1.7494,2.681554957,1.6609,9.166856257,8.4176,13121.77959,70.01142988,1346.04,17.21102921,4.457599535,2.067,61.06659822,1.8855,44.24044556,6.7798,4.832594575
3/5/1999,1.0834,133.19,1.953965362,0.57944,37.283,7.4324,15.6466,0.6737,253.16,4.3347,0.6372,0.4311,4.249,14506,4.049983983,8.9355,190.5755,43.874,1.5912,78.77,8.58,7.414459241,40.89145052,389948,2.170306695,1.7329,2.681554957,1.6489,9.166856257,8.3959,13121.77959,70.01142988,1345.31,17.21102921,4.457599535,2.0498,61.06659822,1.8727,44.24044556,6.7342,4.832594575
3/8/1999,1.0908,132.77,1.953965362,0.57968,37.603,7.4322,15.6466,0.6776,250.51,4.3572,0.6389,0.4282,4.2568,14160,4.049983983,8.948,190.2453,43.94,1.5933,78.8,8.5785,7.414459241,40.89145052,391539,2.170498037,1.7348,2.681554957,1.6527,9.166856257,8.449,13121.77959,70.01142988,1349.46,17.21102921,4.457599535,2.0413,61.06659822,1.8821,44.24044556,6.7119,4.832594575
3/9/1999,1.0863,132.45,1.953965362,0.57954,37.967,7.4329,15.6466,0.6754,250.34,4.3476,0.6387,0.4311,4.2702,14573,4.049983983,8.938,189.8259,44.554,1.5931,78.69,8.5605,7.414459241,40.89145052,391883,2.170692992,1.7125,2.681554957,1.6447,9.166856257,8.4209,13121.77959,70.01142988,1342.52,17.21102921,4.457599535,2.0354,61.06659822,1.8817,44.24044556,6.678,4.832594575
3/10/1999,1.0953,131.74,1.953965362,0.57981,37.94,7.433,15.6466,0.6746,252.83,4.3809,0.6416,0.4318,4.3142,14830,4.049983983,8.8925,191.3634,44.38,1.6014,78.76,8.5435,7.414459241,40.89145052,393857,2.170882319,1.7237,2.681554957,1.6607,9.166856257,8.4851,13121.77959,70.01142988,1350.15,17.21102921,4.457599535,2.0461,61.06659822,1.895,44.24044556,6.7498,4.832594575
3/11/1999,1.0891,131,1.953965362,0.57964,37.833,7.4327,15.6466,0.6694,252.87,4.3582,0.6393,0.4322,4.305,14951,4.049983983,8.831,190.139,44.47,1.5972,78.35,8.501,7.414459241,40.89145052,393263,2.171061079,1.7144,2.681554957,1.6586,9.166856257,8.4418,13121.77959,70.01142988,1339.97,17.21102921,4.457599535,2.0368,61.06659822,1.8912,44.24044556,6.7279,4.832594575
3/12/1999,1.0932,130.8,1.953965362,0.57971,37.99,7.4327,15.6466,0.6686,253.34,4.3737,0.6394,0.4301,4.2995,14818,4.049983983,8.8615,190.3535,44.854,1.5975,78.59,8.5285,7.414459241,40.89145052,395735,2.171234387,1.7247,2.681554957,1.6658,9.166856257,8.4693,13121.77959,70.01142988,1348.53,17.21102921,4.457599535,2.0522,61.06659822,1.8949,44.24044556,6.7314,4.832594575
3/15/1999,1.0949,128.85,1.953965362,0.57978,37.85,7.4325,15.6466,0.6739,253.46,4.3791,0.6397,0.4302,4.3103,15212,4.049983983,8.8785,190.8855,44.658,1.601,78.65,8.5275,7.414459241,40.89145052,396700,2.171416043,1.7325,2.681554957,1.6712,9.166856257,8.4867,13121.77959,70.01142988,1347.46,17.21102921,4.457599535,2.0483,61.06659822,1.8767,44.24044556,6.8106,4.832594575
3/16/1999,1.0901,128.65,1.953965362,0.57951,38.05,7.4322,15.6466,0.6703,253.66,4.3562,0.6395,0.4329,4.3107,15931,4.049983983,8.969,190.393,44.25,1.5995,78.45,8.5515,7.414459241,40.89145052,396161,2.171586728,1.7365,2.681554957,1.6658,9.166856257,8.4414,13121.77959,70.01142988,1335.97,17.21102921,4.457599535,2.0613,61.06659822,1.8773,44.24044556,6.8185,4.832594575
3/17/1999,1.0966,130.18,1.953965362,0.57984,37.96,7.4317,15.6466,0.6744,253.81,4.3864,0.6445,0.4312,4.307,17825,4.049983983,8.978,189.9264,44.546,1.5987,78.77,8.54,7.414459241,40.89145052,398135,2.171757121,1.7502,2.681554957,1.6685,9.166856257,8.4973,13121.77959,70.01142988,1345.41,17.21102921,4.457599535,2.0842,61.06659822,1.8918,44.24044556,6.8592,4.832594575
3/18/1999,1.1012,129.78,1.953965362,0.57998,37.99,7.4321,15.6466,0.676,254.6,4.4035,0.6471,0.4318,4.31,17891,4.049983983,8.938,190.5117,44.648,1.5975,78.82,8.479,7.414459241,40.89145052,399131,2.171909035,1.7458,2.681554957,1.6728,9.166856257,8.5329,13121.77959,70.01142988,1348.73,17.21102921,4.457599535,2.0721,61.06659822,1.8981,44.24044556,6.8702,4.832594575
3/19/1999,1.0915,127.99,1.953965362,0.57974,37.947,7.4315,15.6466,0.6708,253.64,4.3663,0.6427,0.4302,4.2627,16209,4.049983983,8.937,190.3779,44.62,1.5986,78.48,8.4515,7.414459241,40.89145052,399184,2.172057088,1.7316,2.681554957,1.6543,9.166856257,8.459,13121.77959,70.01142988,1326.42,17.21102921,4.457599535,2.0521,61.06659822,1.8818,44.24044556,6.791,4.832594575
3/22/1999,1.0864,128,1.953965362,0.57954,38.142,7.4317,15.6466,0.6677,253.25,4.3456,0.6384,0.4293,4.2805,16187,4.049983983,8.9325,190.4427,44.702,1.5966,78.31,8.4445,7.414459241,40.89145052,398510,2.172218393,1.7174,2.681554957,1.6426,9.166856257,8.4195,13121.77959,70.01142988,1328.46,17.21102921,4.457599535,2.0381,61.06659822,1.8765,44.24044556,6.7055,4.832594575
3/23/1999,1.0896,128.94,1.953965362,0.57964,38.303,7.4315,15.6466,0.6706,254.12,4.3578,0.6389,0.4295,4.2888,16242,4.049983983,8.932,190.5601,44.7,1.5945,78.52,8.4435,7.414459241,40.89145052,399861,2.172371241,1.7044,2.681554957,1.6415,9.166856257,8.4419,13121.77959,70.01142988,1334.85,17.21102921,4.457599535,2.0221,61.06659822,1.8883,44.24044556,6.752,4.832594575
3/24/1999,1.0928,128.6,1.953965362,0.57971,38.583,7.4314,15.6466,0.6653,256.11,4.3725,0.6396,0.4295,4.3521,15846,4.049983983,8.9695,190.8219,44.704,1.5908,78.61,8.448,7.414459241,40.89145052,400908,2.172530472,1.7094,2.681554957,1.647,9.166856257,8.4693,13121.77959,70.01142988,1336.78,17.21102921,4.457599535,2.0301,61.06659822,1.885,44.24044556,6.7918,4.832594575
3/25/1999,1.0898,128.65,1.953965362,0.57971,38.457,7.4315,15.6466,0.6668,255.25,4.3586,0.6383,0.4306,4.3165,15873,4.049983983,9.007,190.8219,44.714,1.5944,78.48,8.4635,7.414459241,40.89145052,400718,2.17268325,1.7102,2.681554957,1.6471,9.166856257,8.4371,13121.77959,70.01142988,1332.39,17.21102921,4.457599535,2.0329,61.06659822,1.8808,44.24044556,6.7808,4.832594575
3/26/1999,1.0815,128.93,1.953965362,0.57934,38.355,7.4318,15.6466,0.665,253.9,4.3246,0.6357,0.4294,4.2763,15952,4.049983983,8.95,190.5581,44.752,1.5965,78.22,8.376,7.414459241,40.89145052,399139,2.172843924,1.6998,2.681554957,1.6281,9.166856257,8.3737,13121.77959,70.01142988,1321.26,17.21102921,4.457599535,2.0138,61.06659822,1.8714,44.24044556,6.708,4.832594575
3/29/1999,1.0692,128.78,1.953965362,0.57917,38.54,7.4316,15.6466,0.6615,253.96,4.2784,0.6321,0.4268,4.2757,16038,4.049983983,8.955,189.6164,44.979,1.5943,77.89,8.3635,7.414459241,40.89145052,399809,2.172987534,1.6904,2.681554957,1.6185,9.166856257,8.2848,13121.77959,70.01142988,1309.82,17.21102921,4.457599535,2.0073,61.06659822,1.8537,44.24044556,6.6798,4.832594575
3/30/1999,1.0711,128.86,1.953965362,0.57904,38.44,7.4317,15.6466,0.6638,254.89,4.289,0.6334,0.4273,4.258,16420,4.049983983,8.9525,190.5175,44.9,1.5956,77.98,8.3585,7.414459241,40.89145052,400396,2.173137955,1.7003,2.681554957,1.6223,9.166856257,8.3049,13121.77959,70.01142988,1312.52,17.21102921,4.457599535,2.0107,61.06659822,1.8577,44.24044556,6.6655,4.832594575
3/31/1999,1.0742,127.81,1.953965362,0.57907,38.393,7.4317,15.6466,0.6663,254.82,4.2983,0.6336,0.4288,4.2947,16059,4.049983983,8.887,191.1308,44.962,1.5981,78.1,8.3475,7.414459241,40.89145052,400814,2.173299109,1.706,2.681554957,1.6211,9.166856257,8.3226,13121.77959,70.01142988,1317.86,17.21102921,4.457599535,2.0243,61.06659822,1.8544,44.24044556,6.6493,4.832594575
4/1/1999,1.0772,128.72,1.953965362,0.58036,38.482,7.4316,15.6466,0.669,254.41,4.3202,0.6361,0.4279,4.338,15953,4.049983983,8.889,190.5994,44.991,1.5957,78.31,8.3425,7.414459241,40.89145052,403086,2.173462364,1.6928,2.681554957,1.6205,9.166856257,8.3687,13121.77959,70.01142988,1321.62,17.21102921,4.457599535,2.0108,61.06659822,1.8671,44.24044556,6.6501,4.832594575
